"urn:cts:greekLit:tlg0012.tlg001:1.1","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_265","reference","thematic parallelism of mēnis of Achilles towards Agamemnon and Aeneas towards Priam (I.13.459-461)"
"urn:cts:greekLit:tlg0012.tlg001:13.633-13.634","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_163","reference","conventional association of atasthalo- and derivatives with hubris and derivatives"
"urn:cts:greekLit:tlg0012.tlg001:13.688","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_337","quoting and translating part of the verse","analysis of the imagery of fire and wind (of Zeus’ thunderstorm) in descriptions of kratos of Trojans/Hektor’s onslaught and akhos/penthos of Achaeans, here specifically description of Hektor as like a flame"
"urn:cts:greekLit:tlg0012.tlg001:13.737-13.739","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_163","reference","analysis of the implications of Sthenelos’ taunt to Agamemnon and comparison of the Epigonoi with Agamemnon’s host at Troy"
"urn:cts:greekLit:tlg0012.tlg001:13.795-13.799","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_337","quoted and translated","analysis of the imagery of fire and wind (of Zeus’ thunderstorm) in descriptions of kratos of Trojans/Hektor’s onslaught and akhos/penthos of Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:13.802","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor (and Patroklos) when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:13.825-13.828","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_148","quoted and translated","Hektor’s aspirations to immortality and comparison with Athena and Apollo (hero of epic and of cult)"
"urn:cts:greekLit:tlg0012.tlg001:13.831-13.832","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_226","reference","analysis of the language of praise poetry as presenting the language of unjustified blame as parallel to the eating of heroes’ corpses by dogs"
"urn:cts:greekLit:tlg0012.tlg001:14.70","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_157","reference","comment on the Achaeans as potentially nōnumnoi if they were destroyed at Troy without succeeding to capture the city, the same term as used of the Bronze Generation in Hesiod, W&D 146-155"
"urn:cts:greekLit:tlg0012.tlg001:14.201","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_196","reference","comment on the role of Okeanos as a boundary delimiting light from darkness, life from death, wakefulness from sleep, in the context of analyzing themes of death, regeneration and immortality, and here the Sun’s rising from it and stirring fertile lands and a solar model of death and regeneration, and specifically Okeanos’ qualifying as not only ‘genesis of gods’ but also ‘genesis for all things’"
"urn:cts:greekLit:tlg0012.tlg001:14.238-14.239","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_179","reference","analysis of Agamemnon’s skēptron and gold as symbol for the artificial continuum of immortality (aphthito-) and the relevance of this for Achilles’ oath, here specifically the designation of Hephaistos’ handicraft as both golden and aphthito-"
"urn:cts:greekLit:tlg0012.tlg001:14.246","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_196","references","comment on the role of Okeanos as a boundary delimiting light from darkness, life from death, wakefulness from sleep, in the context of analyzing themes of death, regeneration and immortality, and here the Sun’s rising from it and stirring fertile lands and a solar model of death and regeneration, and specifically Okeanos’ qualifying as not only ‘genesis of gods’ but also ‘genesis for all things’"
"urn:cts:greekLit:tlg0012.tlg001:14.301-14.302","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_196","references","comment on the role of Okeanos as a boundary delimiting light from darkness, life from death, wakefulness from sleep, in the context of analyzing themes of death, regeneration and immortality, and here the Sun’s rising from it and stirring fertile lands and a solar model of death and regeneration, and specifically Okeanos’ qualifying as not only ‘genesis of gods’ but also ‘genesis for all things’"
"urn:cts:greekLit:tlg0012.tlg001:14.436","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_168","reference","analysis of anapsukhein as implying that death somehow precedes the ultimate state of immortality, and swooning, like dying, being conveyed by the theme of losing one’s psukhē (here, Schnaufer 1970 on reading ampnunthē instead of empnunthē in this verse)"
"urn:cts:greekLit:tlg0012.tlg001:15.37-15.38","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_187","reference","analysis of aphthito- as conveying both immortality/permanence and sacredness, and here specifically swearing by Styx (designated as aphthito- in Hesiod) as the most sacrosanct action for a god (in the context of analyzing Demeter’s oath in Hom. Hymn to Demeter)"
"urn:cts:greekLit:tlg0012.tlg001:15.70-15.71","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_24","reference","Iliad’s acknowledging that Troy would be captured by artifice (in the context of analyzing the conflict between Achilles and Odysseus)"
"urn:cts:greekLit:tlg0012.tlg001:15.233","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_343","reference","analysis of the Hellespont as the heroic essence of Achilles and, as indicated by this passage, of all the Achaeans who came to fight at Troy"
"urn:cts:greekLit:tlg0012.tlg001:15.383","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting part of the verse","analysis of the theme of biē, specifically in its elemental dimension, here the power of winds as designated by it"
"urn:cts:greekLit:tlg0012.tlg001:15.405-15.407","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_163","reference","analysis of the implications of Sthenelos’ taunt to Agamemnon and comparison of the Epigonoi with Agamemnon’s host at Troy"
"urn:cts:greekLit:tlg0012.tlg001:15.417","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.420","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.564","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_32","reference","no kleos for those who flee in battle – Ajax’ words – and their implications for his (and others’) withdrawal before Hektor"
"urn:cts:greekLit:tlg0012.tlg001:15.585","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_328","reference","analysis of interconnections of swiftness, Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:15.592-15.600","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_64","reference","analysis of Achilles as pēma to Achaeans when he withdraws from fighting and when he dies and to Trojans when he fights, and this matching the Will of Zeus"
"urn:cts:greekLit:tlg0012.tlg001:15.592-15.600","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships, here Zeus’ awaiting the first ship’s being set on fire, the signal that his Will has been fulfilled"
"urn:cts:greekLit:tlg0012.tlg001:15.597-15.598","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.600-15.602","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335-s_336","references, one in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships, and the completion of the Will of Zeus in Hektor’s fire’s reaching the Achaean ships as marking the shift of the kudos from the Trojans to the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:15.640","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_318","reference","connections of biē and kleos, the former as an epic theme and the traditional linking of the Herakles figure and biē on the level of theme"
"urn:cts:greekLit:tlg0012.tlg001:15.702","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.718-15.725","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.743-15.744","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_335","reference in the list of passages where the threat of fire to Achaeans from the Trojans is formalized in the theme of “Hektor will burn the ships of the Achaeans”","analysis of the translation of the Will of Zeus into the fire of Hektor’s onslaught against the Achaean ships"
"urn:cts:greekLit:tlg0012.tlg001:15.733","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_295","reference","analysis of the phrase therapōn of Ares (here, as applied to the Achaeans as an aggregate of warriors)"
"urn:cts:greekLit:tlg0012.tlg001:16.21","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_27","reference","Achilles as the only one addressed as phertat’ Akhaiōn in the Iliad"
"urn:cts:greekLit:tlg0012.tlg001:16.22","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_79","quoted and translated","equation of akhos with pathon algea (and akhos’ signaling le transfer du mal)"
"urn:cts:greekLit:tlg0012.tlg001:16.22","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_90","quoting and translating part of the verse","the Achaeans being overwhelmed (by akhos) by Trojans who have kratos as conveyed in terms of akhos and biē, in the context of analyzing *akhai-ui- as “whose is has akhos”"
"urn:cts:greekLit:tlg0012.tlg001:16.22","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","reference","akhos functioning as a formulaic variant of penthos, here of the collective grief of the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:16.32","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_75-s_76","quoting part of the verse, p. 75, and quoted and translated, p. 76","acc. loigon as occurring exclusively in combination with the verb amun-, in the context of analyzing the parallel diction used of the dire military situation resulting from Achilles’ mēnis and the plague resulting from Apollo’s mēnis, and the change from Achilles to Patroklos as the subject of the verb"
"urn:cts:greekLit:tlg0012.tlg001:16.52","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","reference","akhos functioning as a formulaic variant of penthos, here of the grief of Achilles over his loss of timē"
"urn:cts:greekLit:tlg0012.tlg001:16.55","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_79","quoted and translated","equation of akhos with pathon algea (and akhos’ signaling le transfer du mal)"
"urn:cts:greekLit:tlg0012.tlg001:16.55","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","reference","akhos functioning as a formulaic variant of penthos, here of the grief of Achilles over his loss of timē"
"urn:cts:greekLit:tlg0012.tlg001:16.74-16.75","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_75-s_76","quoting part of the verse, p. 75, reference, p. 76","acc. loigon as occurring exclusively in combination with the verb amun-, in the context of analyzing the parallel diction used of the dire military situation resulting from Achilles’ mēnis and the plague resulting from Apollo’s mēnis, and the change from Achilles to Patroklos as the subject of the verb"
"urn:cts:greekLit:tlg0012.tlg001:16.80-16.82","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_75-s_76","quoting part of 80, p. 75, and 80-81 quoted and translated, p. 76","acc. loigon as occurring exclusively in combination with the verb amun-, in the context of analyzing the parallel diction used of the dire military situation resulting from Achilles’ mēnis and the plague resulting from Apollo’s mēnis, and the change from Achilles to Patroklos as the subject of the verb"
"urn:cts:greekLit:tlg0012.tlg001:16.80-16.82","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_328","reference","Achilles/Patroklos as savior of the Achaeans by being the guarding of their ships"
"urn:cts:greekLit:tlg0012.tlg001:16.80-16.82","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_336","quoted and translated","the Will of Zeus and Achilles’ mēnis having the same limit, i.e. when the Trojans reach the ships of the Achaeans, and Achilles’ call upon Patroklos to avert the threat (Patroklos as savior of the Achaeans by virtue of averting from their ships the fire of the Trojans)"
"urn:cts:greekLit:tlg0012.tlg001:16.87-16.96","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_293","reference","the therapōn’s/Patroklos’ no longer being equivalent to Achilles once he leaves his side and goes beyond the limits Achilles has set for him"
"urn:cts:greekLit:tlg0012.tlg001:16.97-16.100","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_325","quoted and translated","comparison of Achilles with Bhīma and Arjuna, here with regards to his solitary disposition, spending time only with Patroklos in mutual isolation"
"urn:cts:greekLit:tlg0012.tlg001:16.112-16.113","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_17","translated","comment on Hektor’s calling for a mnēmosunē, recoding in epic, of his setting fire to the Achaean ships, with Muses then invoked to tell of it when it happens in these verses"
"urn:cts:greekLit:tlg0012.tlg001:16.119-16.121","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_81","reference","analysis of the themes of akhos and kratos, as controlled by the Will of Zeus"
"urn:cts:greekLit:tlg0012.tlg001:16.122-16.124","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_336","references","the Will of Zeus and Achilles’ mēnis having the same limit, i.e. when the Trojans reach the ships of the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:16.127-16.128","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_336","references","the Will of Zeus and Achilles’ mēnis having the same limit, i.e. when the Trojans reach the ships of the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:16.139-16.142","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_158","references","analysis of the theme of Achilles’ spear, comparison with the spear of the Spartoi and bronze and ash characterizing the Bronze Men (Hesiod, W&D 143-151)"
"urn:cts:greekLit:tlg0012.tlg001:16.143-16.144","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_156","reference","meliē as a word for both “ash tree” and “ash spear”"
"urn:cts:greekLit:tlg0012.tlg001:16.143-16.144","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_158","quoted and translated","analysis of the theme of Achilles’ spear, comparison with the spear of the Spartoi and bronze and ash characterizing the Bronze Men (Hesiod, W&D 143-151)"
"urn:cts:greekLit:tlg0012.tlg001:16.149-16.154","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_209-s_210","reference","analysis of Achilles’ immortal horse Xanthos and traditions picturing an immortalized hero in the form of a solar horse"
"urn:cts:greekLit:tlg0012.tlg001:16.165","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference","analysis of therapōn, this verse as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’"
"urn:cts:greekLit:tlg0012.tlg001:16.189","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_86","reference","as an epithet, kratero- as a variant of hiero- in combinations with is + gen. of the hero’s name, here note on krateron menos (cp. hieron menos)"
"urn:cts:greekLit:tlg0012.tlg001:16.213","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting part of the verse","analysis of the theme of biē, specifically in its elemental dimension, here the power of winds as designated by it or its synonym is (as in this verse)"
"urn:cts:greekLit:tlg0012.tlg001:16.237","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_82","quoted and translated","interconnections of Achilles’ timē, the Will of Zeus and the grief of Achaeans at the Battle of the Ships"
"urn:cts:greekLit:tlg0012.tlg001:16.241-16.248","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference, quoting and translating 241-s_245","analysis of therapōn, I.16.244 as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’ and Patroklos’ qualifying as Achilles’ therapōn only so long as he stays by Achilles’ side"
"urn:cts:greekLit:tlg0012.tlg001:16.271","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_26","reference","analysis of the title aristos Akhaiōn and its application to Achilles in the context of Agamemnon’s dishonoring him"
"urn:cts:greekLit:tlg0012.tlg001:16.272","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_293","reference","analysis of therapōn, Patroklos’ qualifying as Achilles’ therapōn only so long as he stays by Achilles’ side"
"urn:cts:greekLit:tlg0012.tlg001:16.274","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_26","reference","analysis of the title aristos Akhaiōn and its application to Achilles in the context of Agamemnon’s dishonoring him"
"urn:cts:greekLit:tlg0012.tlg001:16.282","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_106","quoted and translated","analysis of Patroklos as restoring philotēs between Achilles and the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:16.293","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_336","quoted and translated","the Will of Zeus and Achilles’ mēnis having the same limit, i.e. when the Trojans reach the ships of the Achaeans, and Achilles’ call upon Patroklos to avert the threat – here, specifically Patroklos as savior of the Achaeans by virtue of averting from their ships the fire of the Trojans"
"urn:cts:greekLit:tlg0012.tlg001:16.301","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_336","quoted and translated","the Will of Zeus and Achilles’ mēnis having the same limit, i.e. when the Trojans reach the ships of the Achaeans, and Achilles’ call upon Patroklos to avert the threat – here, specifically Patroklos as savior of the Achaeans by virtue of averting from their ships the fire of the Trojans"
"urn:cts:greekLit:tlg0012.tlg001:16.383-16.393","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","reference","water (rather than fire) as the predominant manifestation of a thunderstorm inflicted by Zeus, in the context of analyzing the parallel description of Achilles’ martial rage"
"urn:cts:greekLit:tlg0012.tlg001:16.437","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","reference","analysis of dēmos as originally meaning something like “district” as is still overt for example in this verse"
"urn:cts:greekLit:tlg0012.tlg001:16.514","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","reference","analysis of dēmos as originally meaning something like “district” as is still overt for example in this verse"
"urn:cts:greekLit:tlg0012.tlg001:16.548-16.553","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","reference","collective aspect of penthos"
"urn:cts:greekLit:tlg0012.tlg001:16.605","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","quoting and translating part of the verse","hero’s getting timē from the community, epic vs. cult hero, and Hektor’s status"
"urn:cts:greekLit:tlg0012.tlg001:16.653","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference","analysis of therapōn, this verse as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’"
"urn:cts:greekLit:tlg0012.tlg001:16.705-16.711","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_143","references","analysis of the diction associated with Patroklos’ confronting Apollo four times (daimoni isos, mēnin aleuamenos) and the climax of ritual antagonism between the god and the hero"
"urn:cts:greekLit:tlg0012.tlg001:16.711","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of the diction associated with Patroklos’ confronting Apollo four times (specifically, mēnin aleuamenos) and the climax of ritual antagonism between the god and the hero"
"urn:cts:greekLit:tlg0012.tlg001:16.767","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_156","reference","meliē as a word for both “ash tree” and “ash spear”"
"urn:cts:greekLit:tlg0012.tlg001:16.784","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_293","reference","Patroklos’s identification not with Achilles but with Ares at the moment of his death"
"urn:cts:greekLit:tlg0012.tlg001:16.786","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_143","reference","analysis of the diction associated with Patroklos’ confronting Apollo four times (specifically, daimoni isos) and the climax of ritual antagonism between the god and the hero"
"urn:cts:greekLit:tlg0012.tlg001:16.786","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_293","reference","Patroklos’s identification not with Achilles but with Ares at the moment of his death (in this line, as daimoni isos)"
"urn:cts:greekLit:tlg0012.tlg001:16.786-16.804","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of the diction associated with Patroklos’ confronting Apollo four times (daimoni isos, mēnin aleuamenos) and the climax of ritual antagonism between the god and the hero"
"urn:cts:greekLit:tlg0012.tlg001:16.786-16.804","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","reference","analysis of Achilles’ armor as immortal, and making its wearers (here, Patroklos) immune from death"
"urn:cts:greekLit:tlg0012.tlg001:16.815","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","reference","analysis of Achilles’ armor as immortal, and making its wearers (here, Patroklos) immune from death"
"urn:cts:greekLit:tlg0012.tlg001:16.856","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_168","reference","analysis of anapsukhein as implying that death somehow precedes the ultimate state of immortality, and swooning, like dying, being conveyed by the theme of losing one’s psukhē"
"urn:cts:greekLit:tlg0012.tlg001:17.52-17.58","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_183","reference","comparison of Euphorbos to an ernos ‘sprout’ in the context of analyzing vegetal imagery appropriate to the theme of the mortality of a cult figure"
"urn:cts:greekLit:tlg0012.tlg001:17.72","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor (and Patroklos) when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:17.88","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_337","reference","analysis of the imagery of fire and wind (of Zeus’ thunderstorm) in descriptions of kratos of Trojans/Hektor’s onslaught and akhos/penthos of Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:17.98-17.101","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_63","references","analysis of pēma (to the Achaeans caused by Achilles’, or Patroklos’, death), confronting Apollo, and ritual antagonism (between Achilles and Apollo)"
"urn:cts:greekLit:tlg0012.tlg001:17.98-17.101","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_77","reference","analysis of pēma to both Patroklos and the Achaeans caused by Patroklos’ death, and so applicable to Achilles’ death, too, and association of Achilles with the theme of grief"
"urn:cts:greekLit:tlg0012.tlg001:17.164-17.165","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_33","reference","identification of Patroklos with Achilles in death, as “the best of the Achaeans” (Achilles’ therapōn)"
"urn:cts:greekLit:tlg0012.tlg001:17.164-17.165","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292-s_293","references","analysis of therapōn, 164 as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’ and Patroklos’ qualifying as Achilles’ therapōn only so long as he stays by Achilles’ side"
"urn:cts:greekLit:tlg0012.tlg001:17.187","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_319","references","connections of biē and kleos, the former as an epic theme and other heroic names built with kleos besides Herakles found in the naming construct with biē"
"urn:cts:greekLit:tlg0012.tlg001:17.194-17.197","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_158-s_159","references","analysis of Achilles’ armor that connects him to his mortal father – bronze tipped ash spear, materials associated with the Third Generation in Hesiod’s W&D 143-151 – and to his immortal mother – the rest, made by Hephaistos"
"urn:cts:greekLit:tlg0012.tlg001:17.194-17.197","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","reference","comment on the epithet of Achilles’ armor, ambrota, in the context of analyzing his similarity to the Third and Fourth Generations in Hesiod’s W&D"
"urn:cts:greekLit:tlg0012.tlg001:17.194-17.197","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_325","reference","tradition of Achilles armor, two occasions when he was given armor made by Hephaistos (one here), in context of comparing Achilles with Arjuna"
"urn:cts:greekLit:tlg0012.tlg001:17.198-17.212","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","references","Hektor’s and Patroklos’ immunity from death while wearing Achilles’ armor, in the context of analyzing the epithet of Achilles’ armor, ambrota, his similarity to the Third and Fourth Generations in Hesiod’s W&D"
"urn:cts:greekLit:tlg0012.tlg001:17.198-17.212","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:17.202","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","reference","comment on the epithet of Achilles’ armor, ambrota, in the context of analyzing his similarity to the Third and Fourth Generations in Hesiod’s W&D"
"urn:cts:greekLit:tlg0012.tlg001:17.213-17.214","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:17.271","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference","analysis of therapōn, this verse as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’"
"urn:cts:greekLit:tlg0012.tlg001:17.279-17.280","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_32","reference","heroic status of Ajax as second best after Achilles, in the context of analyzing the applications of the epithet “best of the Achaeans”"
"urn:cts:greekLit:tlg0012.tlg001:17.319-17.322","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_82","references","Achaeans’ almost capturing Troy with their own kratos as therefore untraditional, in the context of analyzing kratos as awarded by Zeus"
"urn:cts:greekLit:tlg0012.tlg001:17.388","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference","analysis of therapōn, this verse as an example of where Patroklos’ being Achilles’ therapōn takes the meaning beyond ‘warrior’s companion’"
"urn:cts:greekLit:tlg0012.tlg001:17.411","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_105","quoting and translating part","Patroklos as the most philos hetairos of Achilles, in the context of analyzing the significance of the Meleager story (ascending scale of affection, Patroklos/Kleopatre) to Achilles’ case"
"urn:cts:greekLit:tlg0012.tlg001:17.432","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_343","reference","analysis of the Hellespont as the heroic essence of Achilles and, as indicated by this passage, of all the Achaeans who came to fight at Troy"
"urn:cts:greekLit:tlg0012.tlg001:17.547-17.549","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","references","analysis of the etymology of Iris, proposing that it derives from the root *uī- as in is ‘force, might,’ and her associations with windspeed, which in turn is association with is/biē"
"urn:cts:greekLit:tlg0012.tlg001:17.655","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_105","quoting and translating part","Patroklos as the most philos hetairos of Achilles, in the context of analyzing the significance of the Meleager story (ascending scale of affection, Patroklos/Kleopatre) to Achilles’ case"
"urn:cts:greekLit:tlg0012.tlg001:17.685-17.690","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_33","quoting and translating 687-s_690","identification of Patroklos with Achilles in death, as “the best of the Achaeans” (Achilles’ therapōn)"
